@relation r200

@attribute ST01 numeric
@attribute ST02 numeric
@attribute ST03 numeric
@attribute ST04 numeric
@attribute ST05 numeric
@attribute ST06 numeric
@attribute ST07 numeric
@attribute ST08 numeric
@attribute ST09 numeric
@attribute ST10 numeric
@attribute ST11 numeric
@attribute CT01 numeric
@attribute CT02 numeric
@attribute CT03 numeric
@attribute CT04 numeric
@attribute CT05 numeric
@attribute CT06 numeric
@attribute CT07 numeric
@attribute CT08 numeric
@attribute CT09 numeric
@attribute CT10 numeric
@attribute CT11 numeric
@attribute CT12 numeric
@attribute CT13 numeric
@attribute CT14 numeric
@attribute CT15 numeric
@attribute CT16 numeric
@attribute CT17 numeric
@attribute CT18 numeric
@attribute CT19 numeric
@attribute CT20 numeric
@attribute CT21 numeric
@attribute CT22 numeric
@attribute CT23 numeric
@attribute AT01 numeric
@attribute AT02 numeric
@attribute AT03 numeric
@attribute AT04 numeric
@attribute AT05 numeric
@attribute AT06 numeric
@attribute AT07 numeric
@attribute AT08 numeric
@attribute AT09 numeric
@attribute AT10 numeric
@attribute AT11 numeric
@attribute AT12 numeric
@attribute AT13 numeric
@attribute AT14 numeric
@attribute AT15 numeric
@attribute AT16 numeric
@attribute CB01 numeric
@attribute CB02 numeric
@attribute CB03 numeric
@attribute CB04 numeric
@attribute CB05 numeric
@attribute CB06 numeric
@attribute CB07 numeric
@attribute CB08 numeric
@attribute CB09 numeric
@attribute CB10 numeric
@attribute CB11 numeric
@attribute CB12 numeric
@attribute CB13 numeric
@attribute CB14 numeric
@attribute CB15 numeric
@attribute CB16 numeric
@attribute CB17 numeric
@attribute CB18 numeric
@attribute CB19 numeric
@attribute CB20 numeric
@attribute CB21 numeric
@attribute CB22 numeric
@attribute CB23 numeric
@attribute AB01 numeric
@attribute AB02 numeric
@attribute AB03 numeric
@attribute AB04 numeric
@attribute AB05 numeric
@attribute AB06 numeric
@attribute AB07 numeric
@attribute AB08 numeric
@attribute AB09 numeric
@attribute AB10 numeric
@attribute AB11 numeric
@attribute AB12 numeric
@attribute AB13 numeric
@attribute AB14 numeric
@attribute AB15 numeric
@attribute AB16 numeric
@attribute flag {InTrace,OutTrace}

@data
20,5,2,4,0,17,16,11,14,152,154,59,25,43,34,1,150,32,3,1,4,0,0,0,0,0,2,2,1,1,12,2,0,0,0.094,0.031,0.125,0,0,0,0,0,0.063,0.063,0.031,0.031,0.375,0.063,0,0.063,59,14,96,34,1,139,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0.5,InTrace
14,9,2,5,0,16,17,10,11,152,154,15,2,65,13,0,123,16,5,2,3,1,0,1,0,0,0,0,0,1,8,0,0,2,0.313,0.125,0.188,0.063,0,0.063,0,0,0,0,0,0.063,0.5,0,0,0,69,2,23,23,1,136,2,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0.5,InTrace
14,4,1,3,1,12,17,12,4,152,154,28,26,65,13,0,263,20,2,3,2,2,0,2,0,0,0,0,0,4,11,2,0,6,0.1,0.15,0.1,0.1,0,0.1,0,0,0,0,0,0.2,0.55,0.1,0,0.1,28,26,65,13,0,263,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,InTrace
20,2,1,1,1,23,12,23,12,152,154,0,1,18,7,1,11,5,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0.4,0,0.4,0,1,18,7,1,11,5,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0.4,0,0.4,InTrace
20,3,1,2,1,11,14,11,17,152,154,59,14,96,34,1,139,10,1,1,2,0,0,0,0,0,0,0,0,0,3,3,0,2,0.1,0.1,0.2,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0.3,59,14,96,34,1,139,10,1,1,2,0,0,0,0,0,0,0,0,0,2,3,0,2,0.1,0.1,0.2,0,0,0,0,0,0,0,0,0,0.2,0.3,0,0.3,InTrace
20,2,1,1,1,19,19,19,19,152,154,14,46,89,8,0,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,14,46,89,8,0,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,InTrace
20,10,7,9,1,11,14,5,5,152,154,59,14,96,34,1,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,23,9,50,22,1,267,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,InTrace
14,5,3,4,1,12,6,11,14,152,154,24,4,9,9,0,32,101,4,10,20,1,0,1,0,0,2,2,0,6,34,1,2,21,0.04,0.099,0.198,0.01,0,0.01,0,0,0.02,0.02,0,0.059,0.337,0.01,0.02,0.01,59,14,96,34,1,139,12,1,3,2,0,0,0,0,0,0,0,0,0,4,3,1,3,0.083,0.25,0.167,0,0,0,0,0,0,0,0,0,0.333,0.25,0.083,0.25,InTrace
14,4,3,3,1,12,5,11,6,152,154,24,4,9,9,0,32,50,2,10,7,3,0,3,0,0,0,0,0,6,20,1,5,1,0.04,0.2,0.14,0.06,0,0.06,0,0,0,0,0,0.12,0.4,0.02,0.1,0.02,59,14,96,34,1,139,16,1,2,2,0,0,0,0,0,1,0,1,0,6,2,0,2,0.063,0.125,0.125,0,0,0,0,0,0.063,0,0.063,0,0.375,0.125,0,0.125,InTrace
14,4,1,2,1,10,15,10,9,152,154,48,8,22,12,0,82,16,2,4,3,2,1,1,0,0,0,0,0,1,4,2,2,2,0.125,0.25,0.188,0.125,0.063,0.063,0,0,0,0,0,0.063,0.25,0.125,0.125,0.125,48,8,22,12,0,82,60,2,12,7,0,0,0,0,0,1,1,0,7,17,3,0,14,0.033,0.2,0.117,0,0,0,0,0,0.017,0.017,0,0.117,0.283,0.05,0,0.05,InTrace
20,15,6,13,0,12,16,10,9,152,154,1,3,22,6,0,46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,48,8,22,12,0,82,60,2,12,7,0,0,0,0,0,1,1,0,7,17,3,0,14,0.033,0.2,0.117,0,0,0,0,0,0.017,0.017,0,0.117,0.283,0.05,0,0.05,InTrace
11,13,5,11,0,9,9,10,9,152,154,60,36,61,30,0,240,182,5,13,32,0,0,0,0,0,4,5,0,32,88,0,10,89,0.027,0.071,0.176,0,0,0,0,0,0.022,0.027,0,0.176,0.484,0,0.055,0,48,8,22,12,0,82,60,2,12,7,0,0,0,0,0,1,1,0,7,17,3,0,14,0.033,0.2,0.117,0,0,0,0,0,0.017,0.017,0,0.117,0.283,0.05,0,0.05,InTrace
14,4,3,3,1,12,5,11,6,152,154,15,2,3,7,0,16,52,2,9,7,2,0,2,0,0,0,0,0,7,19,1,8,5,0.038,0.173,0.135,0.038,0,0.038,0,0,0,0,0,0.135,0.365,0.019,0.154,0.019,59,14,96,34,1,139,16,1,2,2,0,0,0,0,0,1,0,1,0,6,2,0,2,0.063,0.125,0.125,0,0,0,0,0,0.063,0,0.063,0,0.375,0.125,0,0.125,InTrace
14,8,3,6,0,19,17,11,11,152,154,17,6,16,11,1,49,14,3,4,2,2,1,1,0,0,0,0,0,1,8,1,0,5,0.214,0.286,0.143,0.143,0.071,0.071,0,0,0,0,0,0.071,0.571,0.071,0,0.071,59,14,96,34,1,139,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,InTrace
20,2,1,1,1,19,14,19,14,152,154,2,3,78,23,1,232,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,3,78,23,1,232,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,InTrace
14,2,1,1,1,11,20,11,20,152,154,59,14,96,34,1,139,7,1,1,1,1,0,1,0,0,0,0,0,0,3,2,0,1,0.143,0.143,0.143,0.143,0,0.143,0,0,0,0,0,0,0.429,0.286,0,0.286,59,14,96,34,1,139,7,1,1,1,1,0,1,0,0,0,0,0,0,3,2,0,1,0.143,0.143,0.143,0.143,0,0.143,0,0,0,0,0,0,0.429,0.286,0,0.286,InTrace
20,17,7,15,0,19,9,10,9,152,154,14,46,89,8,0,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,48,8,22,12,0,82,60,2,12,7,0,0,0,0,0,1,1,0,7,17,3,0,14,0.033,0.2,0.117,0,0,0,0,0,0.017,0.017,0,0.117,0.283,0.05,0,0.05,InTrace
20,2,1,1,1,11,14,11,14,152,154,59,14,96,34,1,139,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0.5,59,14,96,34,1,139,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0.5,InTrace
20,2,1,1,1,14,8,14,8,152,154,4,14,15,12,1,52,9,0,0,2,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0.222,0,0,0,0,0,0,0,0,0.111,0.222,0.333,0,0.333,4,14,15,12,1,52,9,0,0,2,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0.222,0,0,0,0,0,0,0,0,0.111,0.222,0.333,0,0.333,InTrace
20,10,5,8,0,19,9,11,11,152,154,14,46,89,8,0,96,24,3,2,4,0,0,0,0,0,0,0,0,0,6,5,0,3,0.125,0.083,0.167,0,0,0,0,0,0,0,0,0,0.25,0.208,0,0.208,59,14,96,34,1,139,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,InTrace
14,14,6,12,0,20,14,10,9,152,154,10,3,3,6,1,32,33,1,3,5,2,0,2,0,0,0,0,0,0,8,5,0,3,0.03,0.091,0.152,0.061,0,0.061,0,0,0,0,0,0,0.242,0.152,0,0.152,48,8,22,12,0,82,60,2,12,7,0,0,0,0,0,1,1,0,7,17,3,0,14,0.033,0.2,0.117,0,0,0,0,0,0.017,0.017,0,0.117,0.283,0.05,0,0.05,InTrace
14,4,1,2,1,25,9,25,10,152,154,16,43,4,5,0,33,117,3,7,43,1,0,1,0,0,2,2,0,2,110,0,2,7,0.026,0.06,0.368,0.009,0,0.009,0,0,0.017,0.017,0,0.017,0.94,0,0.017,0,16,43,4,5,0,33,34,1,4,5,1,0,0,1,0,1,1,0,2,8,2,1,6,0.029,0.118,0.147,0.029,0,0,0.029,0,0.029,0.029,0,0.059,0.235,0.059,0.029,0.059,InTrace
14,6,2,4,1,15,16,9,15,152,154,6,1,8,6,0,10,9,1,3,1,1,0,1,0,0,0,0,0,0,4,1,0,4,0.111,0.333,0.111,0.111,0,0.111,0,0,0,0,0,0,0.444,0.111,0,0.111,60,36,61,30,0,240,7,4,2,1,0,0,0,0,0,0,0,0,0,2,2,0,1,0.571,0.286,0.143,0,0,0,0,0,0,0,0,0,0.286,0.286,0,0.286,InTrace
14,4,1,2,1,25,11,25,5,152,154,16,43,4,5,0,33,178,3,5,36,1,0,1,0,0,0,0,0,1,207,0,1,22,0.017,0.028,0.202,0.006,0,0.006,0,0,0,0,0,0.006,1.163,0,0.006,0,16,43,4,5,0,33,5,3,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0.6,0,0,0,0,0,0,0,0.2,0.2,0,0,0.4,0,0,0,InTrace
20,2,1,1,1,19,20,19,20,152,154,2,3,78,23,1,232,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,3,78,23,1,232,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,InTrace
16,4,2,2,1,21,9,22,9,152,154,9,8,11,10,0,46,17,1,3,2,1,0,0,1,0,1,0,1,1,6,2,1,1,0.059,0.176,0.118,0.059,0,0,0.059,0,0.059,0,0.059,0.059,0.353,0.118,0.059,0.118,9,3,39,9,0,32,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,OutTrace
16,2,1,1,1,11,6,11,6,152,154,59,14,96,34,1,139,27,1,5,1,2,0,2,0,0,1,0,1,1,8,2,0,1,0.037,0.185,0.037,0.074,0,0.074,0,0,0.037,0,0.037,0.037,0.296,0.074,0,0.074,59,14,96,34,1,139,27,1,5,1,2,0,2,0,0,1,0,1,1,8,2,0,1,0.037,0.185,0.037,0.074,0,0.074,0,0,0.037,0,0.037,0.037,0.296,0.074,0,0.074,OutTrace
21,8,6,7,1,16,6,11,5,152,154,1,0,1,1,1,12,9,2,1,1,0,0,0,0,0,0,0,0,2,2,1,0,1,0.222,0.111,0.111,0,0,0,0,0,0,0,0,0.222,0.222,0.111,0,0.111,59,14,96,34,1,139,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0.5,OutTrace
21,11,8,10,1,16,6,11,10,152,154,1,0,1,1,1,12,9,2,1,1,0,0,0,0,0,0,0,0,2,2,1,0,1,0.222,0.111,0.111,0,0,0,0,0,0,0,0,0.222,0.222,0.111,0,0.111,59,14,96,34,1,139,1,2,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,OutTrace
10,6,3,4,0,9,29,11,14,152,154,60,36,61,30,0,240,5,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0.4,0,0.4,59,14,96,34,1,139,12,1,3,2,0,0,0,0,0,0,0,0,0,4,3,1,3,0.083,0.25,0.167,0,0,0,0,0,0,0,0,0,0.333,0.25,0.083,0.25,OutTrace
21,3,1,1,1,10,9,10,9,152,154,48,8,22,12,0,82,60,2,12,7,0,0,0,0,0,1,1,0,7,17,3,0,14,0.033,0.2,0.117,0,0,0,0,0,0.017,0.017,0,0.117,0.283,0.05,0,0.05,48,8,22,12,0,82,60,2,12,7,0,0,0,0,0,1,1,0,7,17,3,0,14,0.033,0.2,0.117,0,0,0,0,0,0.017,0.017,0,0.117,0.283,0.05,0,0.05,OutTrace
14,5,4,4,1,19,15,11,6,152,154,3,6,6,7,1,12,14,1,3,2,1,1,0,0,0,0,0,0,3,4,1,1,2,0.071,0.214,0.143,0.071,0.071,0,0,0,0,0,0,0.214,0.286,0.071,0.071,0.071,59,14,96,34,1,139,16,1,2,2,0,0,0,0,0,1,0,1,0,6,2,0,2,0.063,0.125,0.125,0,0,0,0,0,0.063,0,0.063,0,0.375,0.125,0,0.125,OutTrace
11,2,1,1,1,11,7,11,7,152,154,59,14,96,34,1,139,11,1,1,1,0,0,0,0,0,1,0,1,0,6,1,0,3,0.091,0.091,0.091,0,0,0,0,0,0.091,0,0.091,0,0.545,0.091,0,0.091,59,14,96,34,1,139,11,1,1,1,0,0,0,0,0,1,0,1,0,6,1,0,3,0.091,0.091,0.091,0,0,0,0,0,0.091,0,0.091,0,0.545,0.091,0,0.091,OutTrace
21,7,3,6,1,16,6,11,25,152,154,1,0,1,1,1,12,9,2,1,1,0,0,0,0,0,0,0,0,2,2,1,0,1,0.222,0.111,0.111,0,0,0,0,0,0,0,0,0.222,0.222,0.111,0,0.111,59,14,96,34,1,139,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,OutTrace
11,14,5,12,0,9,14,10,9,152,154,60,36,61,30,0,240,42,2,4,8,1,0,1,0,0,0,0,0,6,31,1,5,20,0.048,0.095,0.19,0.024,0,0.024,0,0,0,0,0,0.143,0.738,0.024,0.119,0.024,48,8,22,12,0,82,60,2,12,7,0,0,0,0,0,1,1,0,7,17,3,0,14,0.033,0.2,0.117,0,0,0,0,0,0.017,0.017,0,0.117,0.283,0.05,0,0.05,OutTrace
11,9,3,7,0,9,20,10,9,152,154,60,36,61,30,0,240,140,2,19,18,0,0,0,0,0,0,0,0,37,42,0,4,46,0.014,0.136,0.129,0,0,0,0,0,0,0,0,0.264,0.3,0,0.029,0,48,8,22,12,0,82,60,2,12,7,0,0,0,0,0,1,1,0,7,17,3,0,14,0.033,0.2,0.117,0,0,0,0,0,0.017,0.017,0,0.117,0.283,0.05,0,0.05,OutTrace
11,11,4,9,0,19,17,10,9,152,154,17,6,16,11,1,49,14,3,4,2,2,1,1,0,0,0,0,0,1,8,1,0,5,0.214,0.286,0.143,0.143,0.071,0.071,0,0,0,0,0,0.071,0.571,0.071,0,0.071,48,8,22,12,0,82,60,2,12,7,0,0,0,0,0,1,1,0,7,17,3,0,14,0.033,0.2,0.117,0,0,0,0,0,0.017,0.017,0,0.117,0.283,0.05,0,0.05,OutTrace
16,15,6,13,0,19,19,10,9,152,154,14,46,89,8,0,96,9,2,1,2,1,0,1,0,0,0,0,0,0,5,2,0,6,0.222,0.111,0.222,0.111,0,0.111,0,0,0,0,0,0,0.556,0.222,0,0.222,48,8,22,12,0,82,60,2,12,7,0,0,0,0,0,1,1,0,7,17,3,0,14,0.033,0.2,0.117,0,0,0,0,0,0.017,0.017,0,0.117,0.283,0.05,0,0.05,OutTrace
16,6,1,2,1,10,13,10,11,152,154,69,2,23,23,1,136,6,2,1,1,0,0,0,0,0,0,0,0,0,7,2,0,1,0.333,0.167,0.167,0,0,0,0,0,0,0,0,0,1.167,0.333,0,0.333,69,2,23,23,1,136,2,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0.5,OutTrace
21,5,2,3,1,16,6,10,9,152,154,1,0,1,1,1,12,9,2,1,1,0,0,0,0,0,0,0,0,2,2,1,0,1,0.222,0.111,0.111,0,0,0,0,0,0,0,0,0.222,0.222,0.111,0,0.111,48,8,22,12,0,82,4,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0.5,0,0.25,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0.25,OutTrace
14,17,4,15,0,9,9,10,9,152,154,15,10,13,12,1,70,41,3,5,6,2,0,2,0,0,0,0,0,13,11,0,2,10,0.073,0.122,0.146,0.049,0,0.049,0,0,0,0,0,0.317,0.268,0,0.049,0,48,8,22,12,0,82,60,2,12,7,0,0,0,0,0,1,1,0,7,17,3,0,14,0.033,0.2,0.117,0,0,0,0,0,0.017,0.017,0,0.117,0.283,0.05,0,0.05,OutTrace
12,6,1,3,0,21,17,21,7,152,154,16,2,26,12,0,44,5,1,0,0,0,0,0,0,0,1,1,0,0,2,1,0,1,0.2,0,0,0,0,0,0,0,0.2,0.2,0,0,0.4,0.2,0,0.2,16,2,26,12,0,44,10,0,2,0,1,0,0,1,0,1,0,1,0,6,1,0,0,0,0.2,0,0.1,0,0,0.1,0,0.1,0,0.1,0,0.6,0.1,0,0.1,OutTrace
10,9,5,7,0,9,29,11,14,152,154,60,36,61,30,0,240,5,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0.4,0,0.4,59,14,96,34,1,139,12,1,3,2,0,0,0,0,0,0,0,0,0,4,3,1,3,0.083,0.25,0.167,0,0,0,0,0,0,0,0,0,0.333,0.25,0.083,0.25,OutTrace
21,10,4,8,0,9,9,11,11,152,154,60,36,61,30,0,240,182,5,13,32,0,0,0,0,0,4,5,0,32,88,0,10,89,0.027,0.071,0.176,0,0,0,0,0,0.022,0.027,0,0.176,0.484,0,0.055,0,59,14,96,34,1,139,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,OutTrace
21,10,3,8,0,9,20,10,9,152,154,60,36,61,30,0,240,21,3,3,3,1,0,1,0,0,0,0,0,0,24,1,2,12,0.143,0.143,0.143,0.048,0,0.048,0,0,0,0,0,0,1.143,0.048,0.095,0.048,48,8,22,12,0,82,60,2,12,7,0,0,0,0,0,1,1,0,7,17,3,0,14,0.033,0.2,0.117,0,0,0,0,0,0.017,0.017,0,0.117,0.283,0.05,0,0.05,OutTrace
16,9,3,7,0,9,20,10,9,152,154,60,36,61,30,0,240,140,2,19,18,0,0,0,0,0,0,0,0,37,42,0,4,46,0.014,0.136,0.129,0,0,0,0,0,0,0,0,0.264,0.3,0,0.029,0,48,8,22,12,0,82,60,2,12,7,0,0,0,0,0,1,1,0,7,17,3,0,14,0.033,0.2,0.117,0,0,0,0,0,0.017,0.017,0,0.117,0.283,0.05,0,0.05,OutTrace
11,6,2,5,1,13,20,13,7,152,154,6,1,12,10,0,51,15,2,2,2,1,0,1,0,0,0,0,0,1,7,0,0,2,0.133,0.133,0.133,0.067,0,0.067,0,0,0,0,0,0.067,0.467,0,0,0,6,1,12,10,0,51,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,OutTrace
16,8,2,7,1,12,13,12,5,152,154,28,26,65,13,0,263,20,1,1,2,1,0,1,0,0,0,0,0,0,16,0,0,2,0.05,0.05,0.1,0.05,0,0.05,0,0,0,0,0,0,0.8,0,0,0,28,26,65,13,0,263,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,OutTrace
11,5,3,4,1,9,24,11,10,152,154,15,10,13,12,1,70,21,1,4,3,2,0,2,0,0,0,0,0,1,9,1,0,11,0.048,0.19,0.143,0.095,0,0.095,0,0,0,0,0,0.048,0.429,0.048,0,0.048,59,14,96,34,1,139,1,2,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,OutTrace
21,9,3,7,0,9,20,10,9,152,154,60,36,61,30,0,240,140,2,19,18,0,0,0,0,0,0,0,0,37,42,0,4,46,0.014,0.136,0.129,0,0,0,0,0,0,0,0,0.264,0.3,0,0.029,0,48,8,22,12,0,82,60,2,12,7,0,0,0,0,0,1,1,0,7,17,3,0,14,0.033,0.2,0.117,0,0,0,0,0,0.017,0.017,0,0.117,0.283,0.05,0,0.05,OutTrace
21,4,1,2,1,9,9,9,15,152,154,60,36,61,30,0,240,182,5,13,32,0,0,0,0,0,4,5,0,32,88,0,10,89,0.027,0.071,0.176,0,0,0,0,0,0.022,0.027,0,0.176,0.484,0,0.055,0,60,36,61,30,0,240,7,4,2,1,0,0,0,0,0,0,0,0,0,2,2,0,1,0.571,0.286,0.143,0,0,0,0,0,0,0,0,0,0.286,0.286,0,0.286,OutTrace
21,2,1,1,1,12,6,12,6,152,154,28,26,65,13,0,263,6,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0.167,0,0.167,0,0,0,0,0,0,0,0,0.167,0.167,0.167,0,0.167,28,26,65,13,0,263,6,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0.167,0,0.167,0,0,0,0,0,0,0,0,0.167,0.167,0.167,0,0.167,OutTrace
16,4,3,3,1,12,6,11,6,152,154,7,0,3,7,0,13,16,3,3,2,0,0,0,0,0,1,1,0,0,7,1,0,7,0.188,0.188,0.125,0,0,0,0,0,0.063,0.063,0,0,0.438,0.063,0,0.063,59,14,96,34,1,139,12,1,1,1,0,0,0,0,0,1,0,1,0,5,2,0,1,0.083,0.083,0.083,0,0,0,0,0,0.083,0,0.083,0,0.417,0.167,0,0.167,OutTrace
16,7,3,6,1,12,14,5,7,152,154,28,26,65,13,0,263,17,2,2,3,1,0,1,0,0,0,0,0,2,4,0,0,3,0.118,0.118,0.176,0.059,0,0.059,0,0,0,0,0,0.118,0.235,0,0,0,23,9,50,22,1,267,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,OutTrace
16,3,1,2,0,10,9,10,9,152,154,69,2,23,23,1,136,9,2,4,1,0,0,0,0,0,0,0,0,0,6,2,0,1,0.222,0.444,0.111,0,0,0,0,0,0,0,0,0,0.667,0.222,0,0.222,69,2,23,23,1,136,2,3,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1.5,0.5,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0.5,OutTrace
21,4,3,3,1,12,5,11,10,152,154,7,0,3,7,0,13,9,2,2,1,0,0,0,0,0,0,0,0,0,6,1,0,3,0.222,0.222,0.111,0,0,0,0,0,0,0,0,0,0.667,0.111,0,0.111,59,14,96,34,1,139,12,1,1,1,0,0,0,0,0,1,0,1,0,5,2,0,1,0.083,0.083,0.083,0,0,0,0,0,0.083,0,0.083,0,0.417,0.167,0,0.167,OutTrace
21,13,5,11,0,9,9,10,9,152,154,60,36,61,30,0,240,182,5,13,32,0,0,0,0,0,4,5,0,32,88,0,10,89,0.027,0.071,0.176,0,0,0,0,0,0.022,0.027,0,0.176,0.484,0,0.055,0,48,8,22,12,0,82,60,2,12,7,0,0,0,0,0,1,1,0,7,17,3,0,14,0.033,0.2,0.117,0,0,0,0,0,0.017,0.017,0,0.117,0.283,0.05,0,0.05,OutTrace
16,3,2,2,1,20,17,19,9,152,154,15,0,3,20,1,10,88,2,13,19,0,0,0,0,0,0,0,0,1,61,2,0,37,0.023,0.148,0.216,0,0,0,0,0,0,0,0,0.011,0.693,0.023,0,0.023,14,46,89,8,0,96,24,3,2,4,0,0,0,0,0,0,0,0,0,6,5,0,3,0.125,0.083,0.167,0,0,0,0,0,0,0,0,0,0.25,0.208,0,0.208,OutTrace
11,2,1,1,1,7,11,7,11,152,154,0,2,2,6,0,5,9,3,0,2,0,0,0,0,0,0,0,0,0,3,0,0,6,0.333,0,0.222,0,0,0,0,0,0,0,0,0,0.333,0,0,0,0,2,2,6,0,5,9,3,0,2,0,0,0,0,0,0,0,0,0,3,0,0,6,0.333,0,0.222,0,0,0,0,0,0,0,0,0,0.333,0,0,0,OutTrace
12,8,3,7,1,5,9,5,7,152,154,23,9,50,22,1,267,14,3,0,3,0,0,0,0,0,0,0,0,0,2,0,0,3,0.214,0,0.214,0,0,0,0,0,0,0,0,0,0.143,0,0,0,23,9,50,22,1,267,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,OutTrace
16,9,2,5,0,16,15,10,11,152,154,15,2,65,13,0,123,114,7,4,9,0,0,0,0,0,0,0,0,1,44,0,3,6,0.061,0.035,0.079,0,0,0,0,0,0,0,0,0.009,0.386,0,0.026,0,69,2,23,23,1,136,2,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0.5,OutTrace
21,13,5,11,0,9,9,10,9,152,154,60,36,61,30,0,240,182,5,13,32,0,0,0,0,0,4,5,0,32,88,0,10,89,0.027,0.071,0.176,0,0,0,0,0,0.022,0.027,0,0.176,0.484,0,0.055,0,48,8,22,12,0,82,60,2,12,7,0,0,0,0,0,1,1,0,7,17,3,0,14,0.033,0.2,0.117,0,0,0,0,0,0.017,0.017,0,0.117,0.283,0.05,0,0.05,OutTrace
